가가호호 방문하다 
이글이글 타오르다
이기심에 빠지다
이득을 보다
이득을 취하다
이력이 나다
이력이 붙다
이론을 세우다
이론을 전개하다
이론을 펴다
이를 갈다
이를 닦다
이를 빼다
이를 뽑다
이를 쑤시다
이를 악물다
이름을 남기다
이름을 부르다
이름을 붙이다
이름을 짓다
이름이 남다
이리저리 돌아다니다
이리저리 헤매다
이마를 찌푸리다
이맛살을 찌푸리다
이목을 꺼리다
이목을 끌다
이문을 보다
이문이 나다
이문이 남다
이미지가 강하다
이미지가 남다
이미지가 약하다
이미지를 받다
이미지를 주다
이민을 가다
이민을 오다
이부자리를 깔다
이부자리를 보다
이부자리를 펴다
이부자리에 들다
이불을 개다
이불을 깔다
이불을 누비다
이불을 덮다
이빨을 쑤시다
이빨이 빠지다
이빨이 흔들리다
이사를 가다
이사를 다니다
이사를 오다
이삭을 줍다
이삭이 패다
이상을 실현하다
이상을 좇다
이상을 추구하다
이상이 높다
이성을 잃다
이식을 받다
이심을 품다
이야기가 나다
이야기가 돌다
이야기가 떠돌다
이야기가 있다
이야기를 걸다
이야기를 꺼내다
이야기를 끄집어내다
이야기를 끝내다
이야기를 나누다
이야기를 늘어놓다
이야기를 듣다
이야기를 엮다
이야기를 전하다
이야기를 주고받다
이야기를 지어내다
이야깃거리가 떨어지다
이어폰을 끼다
이엉을 얹다
이용을 당하다
이유가 있다
이유를 달다
이유를 대다
이유를 들다
이윤을 내다
이의를 제기하다
이익을 남기다
이익을 내다
이익을 보다
이익을 얻다
이익을 취하다
이자가 붙다
이자를 받다
이자를 주다
이자를 치르다
이점을 취하다
이제나저네나 기다리다
이중고를 겪다
이중고를 당하다
이중고를 앓다
이중고에 시달리다
이중으로 걸리다
이중으로 당하다
이중효과가 있다
이질감을 주다
이채를 띠다
이치에 닿다
이해가 가다
이혼을 당하다
익살을 떨다
익살을 부리다
인가가 나다
인가가 취소되다
인가를 받다
인계를 받다
인구에 회자되다
인권을 유린하다
인기가 떨어지다
인기를 끌다
인기를 누리다
인기를 얻다
인기를 잃다
인기를 회복하다
인력거를 끌다
인망이 높다
인망이 두텁다
인맥을 형성하다
인명을 구조하다
인명피해가 나다
인사를 건네다
인사를 나누다
인사를 드리다
인사를 받다
인사를 올리다
인사를 차리다
인사성이 밝다
인산인해를 이루다
인상을 쓰다
인상을 주다
인상을 풀다
인상이 좋다
인생의 반려
인생의 허무
인센티브를 주다
인수인계를 받다
인습에 얽매이다
인심을 사다
인심을 쓰다
인심을 잃다
인심이 각박하다
인심이 박하다
인심이 좋다
인심이 후하다
인심이 흉흉하다
인연을 끊다
인연을 맺다
인원이 부족하다
인장을 찍다
인재를 기르다
인재를 발굴하다
인적이 끊기다
인적이 드물다
인적이 뜸하다
인정에 끌리다
인정을 베풀다
인정을 잃다
인준을 받다
인줄을 치다
인질극을 벌이다
인체를 해부하다
인터넷에 빠지다
일가견이 있다
일격을 가하다
일격을 당하다
일고의 가치
일과를 끝내다
일과를 마치다
일과를 시작하다
일기를 쓰다
일단락을 짓다
일단락이 나다
일단락이 되다
일당을 받다
일당을 주다
일렬로 늘어서다
일례를 들다
일리가 있다
일말의 회한
일말의 후회
일벌백계로 다스리다
일상에 빠지다
일선에 배치하다
일선에 서다
일세를 풍미하다
일소에 부치다
일손이 모자라다
일손이 부족하다
일에 매달리다
일에 쫓기다
일을 거들다
일을 꾸미다
일을 당하다
일을 벌이다
일을 보다
일을 익히다
일을 저지르다
일을 치르다
일이 밀리다
일이 번지다
일이 벌어지다
일자리를 구하다
일자리를 얻다
일자리를 잃다
일자리를 주다
일자리를 찾다
일정을 마치다
일정을 잡다
일정을 짜다
일정한 방식
일체를 이루다
일치를 보다
일화가 남다
임기가 끝나다
임기가 차다
임기를 연장하다
임무를 띠다
임무를 맡다
임무를 부여하다
임무를 수행하다
임무를 완수하다
임무를 주다
임종을 지키다
입김이 어리다
입담이 걸다
입담이 좋다
입덧이 나다
입덧이 심하다
입덧이 있다
입막음을 하다
입맛을 다시다
입맛을 잃다
입맛이 당기다
입맛이 돌다
입맛이 떨어지다
입맛이 쓰다
입맛이 없다
입맞춤을 하다
입방귀를 뀌다
입버릇으로 되다
입버릇이 고약하다
입소문이 나다
입술을 악물다
입술이 파랗다
입시를 치르다
입심을 겨루다
입심이 좋다
입에 맞다
입에 익다
입을 가시다
입을 다물다
입을 맞추다
입을 벌리다
입을 삐죽거리다
입을 헤벌리다
입장에 빠지다
입장에 서다
입장에 있다
입장에 처하다
입장을 밝히다
입장을 취하다
입장을 표명하다
입장이 난처하다
입초를 서다
잇속을 챙기다
잎이 지다
자가당착에 빠지다
자괴심에 빠지다
자구책을 강구하다
자구책을 마련하다
자구책을 세우다
자국이 나다
자극을 받다
자극을 주다
자근자근 씹다
자녀를 두다
자동차가 붕붕거리다
자동차를 몰다
자동차를 운전하다
자동차에 기름을 넣다
자동차에 주유하다
자로 재다
자리를 깔다
자리를 뜨다
자리를 옮기다
자리를 잡다
자만에 빠지다
자만에 차다
자문에 응하다
자문을 구하다
자백을 강요하다
자백을 받다
자비를 구하다
자비를 베풀다
자살을 기도하다
자생력을 잃다
자서전을 쓰다
자선을 베풀다
자세가 흐트러지다
자세를 갖추다
자세를 취하다
자손을 두다
자손을 보다
자식을 두다
자식을 보다
자식을 잃다
자신감을 잃다
자신을 가지다
자신을 얻다
자신을 잃다
자신이 생기다
자심감을 얻다
자심감을 주다
자연의 섭리
자웅을 가리다
자웅을 겨루다
자원이 나다
자유를 누리다
자유를 만끽하다
자작극을 꾸미다
자작극을 벌이다
자제심을 잃다
자존심을 걸다
자존심을 지키다
자존심이 상하다
자책감에 빠지다
자책감에 사로잡히다
자책감을 느끼다
자책감이 들다
자취를 감추다
자화상을 그리다
작물을 재배하다
작별을 고하다
작별을 하다
작업을 들어가다
작업을 중지하다
작열하는 태양
작용을 받다
작전을 감행하다
작전을 세우다
작전을 수행하다
작전을 짜다
작전을 펴다
작전을 펼치다
작품을 쓰다
잔걸음을 치다
잔꾀를 부리다
잔꾀를 피우다
잔꾀에 넘어가다
잔돈을 거스르다
잔뜩 벼르다
잔뜩 쌓이다
잔소리를 늘어놓다
잔소리를 듣다
잔손이 가다
잔을 받다
잔재미를 보다
잔치가 걸다
잔치를 벌이다
잔치를 베풀다
잔치를 치르다
잘근잘근 씹다
잘못을 고치다
잘못을 깨닫다
잘못을 깨우치다
잘못을 바로잡다
잘못을 빌다
잘못을 인정하다
잘못을 일깨우다
잘못을 저지르다
잘잘못을 따지다
잠에서 깨어나다
잠을 깨우다
잠을 설치다
잠을 자다
잠을 청하다
잠이 깨다
잠이 들다
잠자리를 보다
잠자리에 들다
잡담을 나누다
장가를 가다
장가를 들다
장갑을 끼다
장갑을 끼우다
장관을 이루다
장광설을 늘어놓다
장구를 치다
장군을 부르다
장기를 두다
장난을 치다
장난질을 치다
장단을 맞추다
장단을 치다
장단이 맞다
장도에 오르다
장래를 내다보다
장례를 지내다
장례를 치르다
장마가 지다
장마철에 들어서다
장막을 치다
장비를 갖추다
장비를 썩히다
장사를 지내다
장수를 누리다
장애물을 치우다
장을 열다
장이 서다
장이 열리다
장작을 패다
장점을 살리다
재능을 발휘하다
재능을 살리다
재능을 썩히다
재롱을 떨다
재롱을 피우다
재미가 나다
재미가 없다
재미가 있다
재미를 붙이다
재산을 불리다
재주를 넘다
재주를 피우다
잰 걸음
쟁을 치다
저간의 사정
저격을 가하다
저격을 받다
저녁을 차리다
저당을 잡다
저력을 과시하다
저력을 발휘하다
저력을 보이다
저승길에 오르다
저승길을 떠나다
저울에 달다
저주를 내리다
저주를 받다
저주를 하다
저항에 부딪히다
저항을 받다
저항을 하다
적개심을 드러내다
적개심을 품다
적금을 깨다
적금을 들다
적금을 붓다
적금을 타다
적금을 헐다
적기를 놓치다
적기에 파종하다
적대감을 드러내다
적대심을 가지다
적막에 잠기다
적선을 베풀다
적성을 살리다
적시타를 날리다
적시타를 치다
